"","DateTime","Flux_1","Temp_C_1","CO2_Soil_1","CO2_Soil_STD_1","CO2_ATM_1","CO2_ATM_STD_1","Mode_1"
"626",2019-07-16 13:30:00,1.35,18.5,364.3,7.869,287.77,5.135,1.7516
"627",2019-07-16 13:35:00,1.34,18.6,379.93,4.837,304.09,3.081,1.75164
"628",2019-07-16 13:40:00,1.33,19,364.07,4.092,288.37,5.123,1.75151
"629",2019-07-16 13:45:00,1.38,19.3,361.07,4.373,282.81,3.407,1.75185
"630",2019-07-16 13:50:00,1.37,19.4,359.74,4.231,282.12,4.187,1.75189
"631",2019-07-16 13:55:00,1.36,19.6,359.34,6.084,282.2,0.642,1.75201
"632",2019-07-16 14:00:00,1.31,19.5,358.17,5.182,283.85,3.554,1.75222
"633",2019-07-16 14:05:00,1.26,19.5,357.22,4.35,285.52,3.489,1.75218
"634",2019-07-16 14:10:00,1.25,19.5,354.76,4.201,283.73,2.553,1.75226
"635",2019-07-16 14:15:00,1.27,19.4,358.13,4.185,285.97,4.38,1.75222
"636",2019-07-16 14:20:00,1.65,19.3,380.48,5.406,287.05,2.496,1.75222
"637",2019-07-16 14:25:00,1.89,19.2,393.37,6.567,286.11,4.956,1.75222
"638",2019-07-16 14:30:00,1.82,19.1,392.13,4.325,288.96,2.703,1.75214
"639",2019-07-16 14:35:00,1.83,19,391.09,5.433,286.99,4.694,1.75251
"640",2019-07-16 14:40:00,1.83,19.2,388.34,4.424,284.2,5.882,1.75214
"641",2019-07-16 14:45:00,2.03,19.8,394.08,4.608,279.04,4.745,1.75201
"642",2019-07-16 14:50:00,1.95,19.8,397.86,1.942,287.24,4.68,1.75218
"643",2019-07-16 14:55:00,1.77,19.9,388.84,4.425,288.06,7.214,1.7521
"644",2019-07-16 15:00:00,1.68,20,381.23,4.928,285.85,6.927,1.75235
"645",2019-07-16 15:05:00,1.86,20.4,388.23,3.764,282.52,5.906,1.75255
"646",2019-07-16 15:10:00,1.85,20.5,387.62,4.091,282.77,5.386,1.75264
"647",2019-07-16 15:15:00,1.8,20.7,387.11,3.941,284.75,3.257,1.75268
"648",2019-07-16 15:20:00,1.8,20.8,385.75,5.332,283.36,3.061,1.75289
"649",2019-07-16 15:25:00,1.79,21,385.42,7.347,283.69,6.805,1.75326
"650",2019-07-16 15:30:00,1.74,21.1,383.09,5.203,284.47,3.24,1.75297
"651",2019-07-16 15:35:00,1.66,21.2,379.95,6.713,285.57,5.507,1.7533
"652",2019-07-16 15:40:00,1.79,21.4,384.31,4.5,282.63,6.725,1.75335
"653",2019-07-16 15:45:00,1.75,21.4,383.94,5.389,284.41,7.236,1.75314
"654",2019-07-16 15:50:00,1.81,21.4,385.38,4.868,282.84,2.86,1.75351
"655",2019-07-16 15:55:00,1.63,21.5,376.99,6.776,284.7,6.975,1.75364
"656",2019-07-16 16:00:00,1.58,21.4,374.17,5.186,284.71,5.744,1.75355
"657",2019-07-16 16:05:00,1.54,21.4,374.3,5.127,286.79,3.568,1.75326
"658",2019-07-16 16:10:00,1.58,21.3,373.56,3.416,283.89,5.938,1.7533
"659",2019-07-16 16:15:00,1.58,21.2,374.32,4.919,284.62,5.634,1.75347
"660",2019-07-16 16:20:00,1.51,21.1,370.15,3.553,284.64,4.15,1.75343
"661",2019-07-16 16:25:00,1.58,20.9,371.98,2.707,282.41,3.496,1.75289
"662",2019-07-16 16:30:00,1.61,20.6,377.13,5.777,285.74,4.084,1.75305
"663",2019-07-16 16:35:00,1.6,20.4,375.93,4.518,284.86,2.729,1.7528
"664",2019-07-16 16:40:00,1.7,20.2,381.51,7.144,284.94,3.215,1.75272
"665",2019-07-16 16:45:00,1.65,19.9,379.32,6.109,285.47,4.718,1.75251
"666",2019-07-16 16:50:00,1.61,19.7,377.79,6.179,286.49,4.595,1.75185
"667",2019-07-16 16:55:00,1.8,19.5,385.17,6.101,282.94,5.579,1.75197
"668",2019-07-16 17:00:00,1.69,19.2,383.03,4.527,286.97,4.706,1.75168
"669",2019-07-16 17:05:00,1.67,19,379.72,5.091,285.03,5.396,1.7518
"670",2019-07-16 17:10:00,1.62,18.8,377.89,4.62,286.14,4.657,1.75139
"671",2019-07-16 17:15:00,1.53,18.6,373.27,5.258,286.61,5.514,1.75135
"672",2019-07-16 17:20:00,1.58,18.4,375.58,5.023,286.03,6.243,1.75122
"673",2019-07-16 17:25:00,1.55,18.2,374.62,5.617,286.78,5.24,1.75097
"674",2019-07-16 17:30:00,1.56,18,372.64,5.594,284.09,3.685,1.75064
"675",2019-07-16 17:35:00,1.56,17.8,375.74,4.326,287.16,5.164,1.75051
"676",2019-07-16 17:40:00,1.7,17.7,381.02,5.023,284.22,3.249,1.75068
"677",2019-07-16 17:45:00,1.61,17.5,379.3,4.681,287.91,5.407,1.75064
"678",2019-07-16 17:50:00,1.63,17.4,379.85,4.985,287.09,6.238,1.75072
"679",2019-07-16 17:55:00,1.62,17.3,377.88,6.909,286.15,4.491,1.75043
"680",2019-07-16 18:00:00,1.72,17.1,384.08,5.136,286.7,4.311,1.75022
"681",2019-07-16 18:05:00,1.69,17,384.01,5.326,288.1,3.43,1.75018
"682",2019-07-16 18:10:00,1.7,16.8,383.36,6.238,286.55,6.965,1.74972
"683",2019-07-16 18:15:00,1.65,16.6,382.86,6.457,289.15,5.585,1.74964
"684",2019-07-16 18:20:00,1.7,16.4,385.79,6.37,289.27,5.342,1.74964
"685",2019-07-16 18:25:00,1.75,16.3,389.44,8.58,289.85,6.516,1.74955
"686",2019-07-16 18:30:00,1.91,16.1,397.97,3.046,289.8,7.486,1.7493
"687",2019-07-16 18:35:00,2.04,16,407.66,7.148,291.66,6.468,1.74947
"688",2019-07-16 18:40:00,2.15,15.8,413.76,7.758,291.67,6.823,1.74905
"689",2019-07-16 18:45:00,2.14,15.7,412.6,6.969,291.31,5.621,1.74876
"690",2019-07-16 18:50:00,2.15,15.6,417.07,7.764,294.83,5.59,1.74901
"691",2019-07-16 18:55:00,2.2,15.6,420.55,7.258,295.6,7.095,1.74872
"692",2019-07-16 19:00:00,2.22,15.5,419.51,7.497,293.23,5.624,1.74914
"693",2019-07-16 19:05:00,2.19,15.4,420.22,6.915,295.75,7.288,1.7493
"694",2019-07-16 19:10:00,2.26,15.4,423.77,6.683,295.32,6.834,1.74905
"695",2019-07-16 19:15:00,2.18,15.3,418.28,6.901,294.35,8.327,1.74876
"696",2019-07-16 19:20:00,2.17,15.3,420.6,4.616,297.4,9.754,1.74905
"697",2019-07-16 19:25:00,2.15,15.3,418.81,7.107,296.84,6.114,1.74922
"698",2019-07-16 19:30:00,2.2,15.2,422.46,6.912,297.8,5.434,1.74897
"699",2019-07-16 19:35:00,2.32,15.2,426.81,7.541,294.96,6.31,1.74935
"700",2019-07-16 19:40:00,2.35,15.2,430.07,8.278,296.92,5.69,1.7491
"701",2019-07-16 19:45:00,2.45,15.2,437.25,7.676,298.01,7.344,1.7491
"702",2019-07-16 19:50:00,2.54,15.1,439.62,7.238,295.12,8.048,1.74889
"703",2019-07-16 19:55:00,2.52,15.1,441.21,6.439,298.17,7.117,1.7493
"704",2019-07-16 20:00:00,2.5,15.1,440.05,9.238,297.94,7.642,1.74918
"705",2019-07-16 20:05:00,2.25,15.1,425.3,5.055,297.6,6.09,1.74885
"706",2019-07-16 20:10:00,1.92,15,407.22,7.152,298.02,7.532,1.74889
"707",2019-07-16 20:15:00,1.89,15,402.76,5.534,295.62,5.676,1.74922
"708",2019-07-16 20:20:00,1.8,15,397.8,5.416,295.81,4.892,1.74905
"709",2019-07-16 20:25:00,1.82,14.9,396.82,4.784,293.74,5.517,1.74889
"710",2019-07-16 20:30:00,1.89,14.9,401.35,5.41,293.89,7.633,1.74889
"711",2019-07-16 20:35:00,1.79,14.9,395.04,5.604,293.65,4.126,1.74893
"712",2019-07-16 20:40:00,1.81,14.8,397.22,4.652,294.35,3.061,1.74859
"713",2019-07-16 20:45:00,1.83,14.8,399.23,5.545,295.05,4.581,1.74914
"714",2019-07-16 20:50:00,1.85,14.7,397.48,5.349,292.61,4.785,1.7488
"715",2019-07-16 20:55:00,1.86,14.7,401.21,6.273,295.75,5.882,1.74872
"716",2019-07-16 21:00:00,1.95,14.6,408.05,7.429,297.13,5.223,1.7486
"717",2019-07-16 21:05:00,1.97,14.6,406.35,5.244,294.5,5.464,1.74843
"718",2019-07-16 21:10:00,1.95,14.5,408.16,7.12,297.32,5.229,1.74889
"719",2019-07-16 21:15:00,1.95,14.5,408.07,6.845,297.39,4.344,1.74889
"720",2019-07-16 21:20:00,1.98,14.5,411.7,6.926,299.16,6.229,1.74872
"721",2019-07-16 21:25:00,2.01,14.5,411.8,5.495,297.68,3.992,1.74835
"722",2019-07-16 21:30:00,1.97,14.5,409.11,4.997,297.42,4.903,1.74855
"723",2019-07-16 21:35:00,2.07,14.4,413.28,6.96,295.98,6.104,1.74864
"724",2019-07-16 21:40:00,1.99,14.4,413.76,5.43,300.59,7.208,1.74885
"725",2019-07-16 21:45:00,1.97,14.4,412.76,6.484,300.89,8.692,1.74872
"726",2019-07-16 21:50:00,2.02,14.4,411.91,4.73,297.42,7.81,1.74851
"727",2019-07-16 21:55:00,1.97,14.4,411.56,5.838,299.58,6.091,1.74893
"728",2019-07-16 22:00:00,1.97,14.4,411.68,7.072,299.81,5.929,1.74876
"729",2019-07-16 22:05:00,2.02,14.4,412.82,5.957,298.28,5.743,1.74876
"730",2019-07-16 22:10:00,2.09,14.4,416.75,4.502,297.9,5.926,1.74847
"731",2019-07-16 22:15:00,2.12,14.4,420.72,7.497,300.4,6.607,1.74897
"732",2019-07-16 22:20:00,2.1,14.4,417.75,5.853,298.6,6.189,1.74864
"733",2019-07-16 22:25:00,2.06,14.4,416.34,6.874,299.45,7.316,1.74855
"734",2019-07-16 22:30:00,2.03,14.4,415.48,8.028,300.3,6.929,1.74855
"735",2019-07-16 22:35:00,2.16,14.4,422.61,6.908,300.13,6.339,1.74897
"736",2019-07-16 22:40:00,2.14,14.4,421.14,4.383,299.83,6.914,1.7488
"737",2019-07-16 22:45:00,2.13,14.4,420.14,7.61,299.34,5.287,1.74885
"738",2019-07-16 22:50:00,2.18,14.4,423.21,6.587,299.47,6.894,1.74876
"739",2019-07-16 22:55:00,2.22,14.4,426.74,6.092,300.84,4.301,1.7491
"740",2019-07-16 23:00:00,2.09,14.4,421.14,4.061,302.63,7.311,1.74864
"741",2019-07-16 23:05:00,2.14,14.4,420.81,6.94,299.48,7.466,1.74885
"742",2019-07-16 23:10:00,2.23,14.4,426.03,10.45,299.5,5.322,1.74897
"743",2019-07-16 23:15:00,2.21,14.4,427.28,9.111,301.76,7.376,1.74897
"744",2019-07-16 23:20:00,2.19,14.4,425.69,5.474,301.24,8.205,1.74914
"745",2019-07-16 23:25:00,2.2,14.3,424.62,8.562,299.87,6.587,1.7488
"746",2019-07-16 23:30:00,2.27,14.3,429.91,5.702,301.17,5.906,1.74876
"747",2019-07-16 23:35:00,2.24,14.3,429.09,6.96,301.95,7.147,1.7486
"748",2019-07-16 23:40:00,2.24,14.3,427.17,8.046,300.23,6.058,1.74893
"749",2019-07-16 23:45:00,2.23,14.3,426.33,7.118,299.88,6.665,1.74855
"750",2019-07-16 23:50:00,2.21,14.2,427.71,5.994,302.41,5.276,1.74855
"751",2019-07-16 23:55:00,2.22,14.2,426.46,7.272,300.31,6.462,1.74868
"752",2019-07-17 00:00:00,2.23,14.2,426.94,6.135,300.44,6.091,1.74864
"753",2019-07-17 00:05:00,2.22,14.2,427.75,6.367,301.56,7.738,1.74868
"754",2019-07-17 00:10:00,2.24,14.1,428.07,8.129,300.86,5.665,1.74876
"755",2019-07-17 00:15:00,2.29,14.1,430.12,8.842,299.94,6.869,1.7488
"756",2019-07-17 00:20:00,2.27,14.1,430.01,7.463,301.31,9.066,1.74876
"757",2019-07-17 00:25:00,2.24,14.1,427.21,5.229,300.14,6.636,1.74872
"758",2019-07-17 00:30:00,2.24,14.1,427.1,6.947,299.86,6.712,1.74851
"759",2019-07-17 00:35:00,2.21,14.1,426.37,7.152,300.64,8.339,1.74859
"760",2019-07-17 00:40:00,2.25,14.1,429.47,5.172,301.43,6.746,1.7488
"761",2019-07-17 00:45:00,2.31,14.1,431.8,6.18,300.45,7.208,1.74864
"762",2019-07-17 00:50:00,2.39,14.2,435.63,8.715,300.2,4.259,1.74872
"763",2019-07-17 00:55:00,2.38,14.2,436.56,6.122,301.4,6.145,1.74843
"764",2019-07-17 01:00:00,2.36,14.2,435,8.502,301.21,6.746,1.74885
"765",2019-07-17 01:05:00,2.26,14.2,430.85,7.436,302.57,9.017,1.7486
"766",2019-07-17 01:10:00,2.29,14.2,433.43,8.186,303.23,5.161,1.74872
"767",2019-07-17 01:15:00,2.34,14.2,437.51,9.114,304.45,7.74,1.74851
"768",2019-07-17 01:20:00,2.37,14.2,437.91,6.598,303.57,7.78,1.74893
"769",2019-07-17 01:25:00,2.43,14.2,439.97,6.666,301.81,6.171,1.74872
"770",2019-07-17 01:30:00,2.39,14.2,438.99,7.286,303.09,7.142,1.74901
"771",2019-07-17 01:35:00,2.33,14.2,435.17,7.259,302.74,5.728,1.7488
"772",2019-07-17 01:40:00,2.34,14.2,434.07,6.073,301.37,9.363,1.74885
"773",2019-07-17 01:45:00,2.35,14.2,435.24,6.864,301.79,6.562,1.7486
"774",2019-07-17 01:50:00,2.42,14.1,440.81,8.022,303.17,4.997,1.74876
"775",2019-07-17 01:55:00,2.42,14.1,441.61,7.339,303.98,5.923,1.74864
"776",2019-07-17 02:00:00,2.38,14.1,437.81,8.587,302.82,8.316,1.74893
"777",2019-07-17 02:05:00,2.48,14.1,441.77,7.142,300.99,7.388,1.7488
"778",2019-07-17 02:10:00,2.44,14,442.67,7.125,304.4,4.41,1.74839
"779",2019-07-17 02:15:00,2.46,14,441.22,9.2,301.61,9.181,1.7488
"780",2019-07-17 02:20:00,2.38,14,439.17,8.644,304.01,8.579,1.74889
"781",2019-07-17 02:25:00,2.43,14,440.59,9.371,302.55,6.239,1.74864
"782",2019-07-17 02:30:00,2.42,14,440.99,7.556,303.85,7.821,1.74864
"783",2019-07-17 02:35:00,2.36,13.9,438.24,10.06,304,7.767,1.74868
"784",2019-07-17 02:40:00,2.48,13.9,443.52,6.859,302.87,7.711,1.74855
"785",2019-07-17 02:45:00,2.49,13.9,444.21,7.984,302.93,8.723,1.74851
"786",2019-07-17 02:50:00,2.54,13.9,447.63,8.544,303.19,7.473,1.74843
"787",2019-07-17 02:55:00,2.57,13.8,447.86,11.018,302.01,7.928,1.74864
"788",2019-07-17 03:00:00,2.44,13.8,443.09,10.083,304.77,6.256,1.74851
"789",2019-07-17 03:05:00,2.41,13.8,440.39,5.662,303.77,6.425,1.7486
"790",2019-07-17 03:10:00,2.5,13.8,447.44,9.342,305.47,5.907,1.74855
"791",2019-07-17 03:15:00,2.44,13.8,443.73,7.398,305.43,9.802,1.74855
"792",2019-07-17 03:20:00,2.4,13.8,441.55,8.744,305.39,6.309,1.74889
"793",2019-07-17 03:25:00,2.39,13.8,440.43,8.227,304.67,6.092,1.74839
"794",2019-07-17 03:30:00,2.48,13.8,445.41,7.271,304.41,5.855,1.74855
"795",2019-07-17 03:35:00,2.52,13.8,447.68,7.597,304.43,7.795,1.74835
"796",2019-07-17 03:40:00,2.47,13.8,445.48,8.803,305.33,5.782,1.74876
"797",2019-07-17 03:45:00,2.48,13.8,447.63,9.113,306.7,7.609,1.74851
"798",2019-07-17 03:50:00,2.54,13.8,448.73,8.697,304.71,10.097,1.74855
"799",2019-07-17 03:55:00,2.41,13.8,443.2,6.071,306.45,6.771,1.74864
"800",2019-07-17 04:00:00,2.51,13.8,449.44,6.143,307.02,6.538,1.74826
"801",2019-07-17 04:05:00,2.5,13.8,446.42,8.814,304.37,6.509,1.74851
"802",2019-07-17 04:10:00,2.5,13.8,448.63,8.678,306.48,7.925,1.74834
"803",2019-07-17 04:15:00,2.52,13.8,448.01,8.79,305.13,6.991,1.74851
"804",2019-07-17 04:20:00,2.51,13.8,451.04,6.781,308.67,8.141,1.74864
"805",2019-07-17 04:25:00,2.51,13.8,452.43,8.681,310.09,7.792,1.74864
"806",2019-07-17 04:30:00,2.53,13.8,450.35,10.658,306.62,7.47,1.74872
"807",2019-07-17 04:35:00,2.53,13.8,450.4,8.044,306.68,6.96,1.74847
"808",2019-07-17 04:40:00,2.59,13.7,451.49,6.599,304.67,7.536,1.74826
"809",2019-07-17 04:45:00,2.53,13.7,452.13,9.544,308.64,8.106,1.74847
"810",2019-07-17 04:50:00,2.54,13.7,450.87,8.372,306.78,8.045,1.74855
"811",2019-07-17 04:55:00,2.55,13.7,449.41,7.931,304.85,7.759,1.74826
"812",2019-07-17 05:00:00,2.5,13.7,447.15,7.624,305.27,9.727,1.74868
"813",2019-07-17 05:05:00,2.55,13.7,450.99,9.673,306.14,7.509,1.74864
"814",2019-07-17 05:10:00,2.53,13.7,451.31,6.879,307.38,8.084,1.74872
"815",2019-07-17 05:15:00,2.55,13.7,451.29,7.356,306.46,9.144,1.74839
"816",2019-07-17 05:20:00,2.48,13.6,446.53,8.795,305.53,5.333,1.74801
"817",2019-07-17 05:25:00,2.55,13.6,450.7,6.592,306.11,9.576,1.74847
"818",2019-07-17 05:30:00,2.58,13.6,451.3,8.511,304.65,7.215,1.74822
"819",2019-07-17 05:35:00,2.52,13.5,449.22,8.581,306.03,5.521,1.74834
"820",2019-07-17 05:40:00,2.47,13.5,444.54,7.549,304.16,6.15,1.74826
"821",2019-07-17 05:45:00,2.54,13.5,450.91,7.622,306.97,7.082,1.74814
"822",2019-07-17 05:50:00,2.58,13.5,451.97,9.334,305.23,6.214,1.74835
"823",2019-07-17 05:55:00,2.62,13.5,457.25,9.643,308.72,8.994,1.74843
"824",2019-07-17 06:00:00,2.59,13.5,453.89,7.577,306.78,7.288,1.74839
"825",2019-07-17 06:05:00,2.55,13.5,452.9,6.611,307.97,9.007,1.7486
"826",2019-07-17 06:10:00,2.57,13.5,454.47,6.725,308.45,8.644,1.7483
"827",2019-07-17 06:15:00,2.7,13.5,461.15,5.706,307.89,6.453,1.74814
"828",2019-07-17 06:20:00,2.69,13.6,458.89,8.338,306.2,7.673,1.74847
"829",2019-07-17 06:25:00,2.64,13.6,457.49,8.413,307.69,8.985,1.74839
"830",2019-07-17 06:30:00,2.63,13.6,456.99,10.286,307.45,5.916,1.74843
"831",2019-07-17 06:35:00,2.63,13.7,456.87,8.248,307.77,8.892,1.74847
"832",2019-07-17 06:40:00,2.62,13.7,457.87,9.952,309.29,9.944,1.74864
"833",2019-07-17 06:45:00,2.67,13.7,459.62,6.406,307.98,6.863,1.74851
"834",2019-07-17 06:50:00,2.67,13.8,458.55,7.018,307.04,5.746,1.74872
"835",2019-07-17 06:55:00,2.55,13.8,452.59,9.546,307.74,6.177,1.7488
"836",2019-07-17 07:00:00,2.56,13.8,450.73,6.955,305.4,8.376,1.74864
"837",2019-07-17 07:05:00,2.59,13.9,453.63,8.108,306.56,8.153,1.74889
"838",2019-07-17 07:10:00,2.58,13.9,451.68,9.091,304.92,9.009,1.74876
"839",2019-07-17 07:15:00,2.5,14,446.72,7.114,304.77,7.113,1.7488
"840",2019-07-17 07:20:00,2.47,14,446.15,7.333,306.12,9.995,1.74864
"841",2019-07-17 07:25:00,2.63,14.1,452.87,10.323,303.63,7.942,1.7491
"842",2019-07-17 07:30:00,2.54,14.2,448.75,7.791,304.34,8.694,1.74885
"843",2019-07-17 07:35:00,2.56,14.2,448.24,5.352,302.65,6.585,1.74893
"844",2019-07-17 07:40:00,2.5,14.4,443.75,7.1,301.63,11.694,1.74922
"845",2019-07-17 07:45:00,2.41,14.5,440.8,8.228,303.95,7.849,1.74935
"846",2019-07-17 07:50:00,2.46,14.5,442.66,6.068,303.2,7.551,1.74939
"847",2019-07-17 07:55:00,2.48,14.6,444.49,8.306,303.91,5.858,1.74926
"848",2019-07-17 08:00:00,2.52,14.6,446.6,8.538,303.24,7.855,1.74926
"849",2019-07-17 08:05:00,2.47,14.7,442.39,7.737,301.97,8.242,1.7493
"850",2019-07-17 08:10:00,2.41,14.7,440.75,5.161,304.03,5.052,1.74939
"851",2019-07-17 08:15:00,2.46,14.8,443.19,7.184,303.51,9.776,1.74914
"852",2019-07-17 08:20:00,2.39,14.8,439.22,5.422,303.49,6.397,1.74922
"853",2019-07-17 08:25:00,2.46,14.9,443.04,8.73,303.61,8.15,1.74935
"854",2019-07-17 08:30:00,2.18,15,428.72,6.749,304.94,6.796,1.74943
"855",2019-07-17 08:35:00,2.21,15,428.4,7.064,302.99,7.001,1.7491
"856",2019-07-17 08:40:00,2.31,15.1,432.03,8.51,301.09,6.731,1.7496
"857",2019-07-17 08:45:00,2.42,15.1,437.78,7.808,300.09,7.259,1.74972
"858",2019-07-17 08:50:00,2.21,15,430.54,7.216,304.83,6.878,1.74947
"859",2019-07-17 08:55:00,2.3,15.1,433.72,6.422,302.98,5.399,1.75001
"860",2019-07-17 09:00:00,2.28,15.1,431.15,7.017,301.86,7.098,1.74976
"861",2019-07-17 09:05:00,2.2,15.2,425.54,5.618,300.75,7.932,1.74985
"862",2019-07-17 09:10:00,2.09,15.2,419.2,7.785,300.73,6.941,1.74955
"863",2019-07-17 09:15:00,2.24,15.3,427.61,6.673,300.49,6.656,1.7496
"864",2019-07-17 09:20:00,2.04,15.3,418.24,5.278,302.33,7.582,1.74947
"865",2019-07-17 09:25:00,2.16,15.4,421.22,6.177,298.4,7.813,1.7498
"866",2019-07-17 09:30:00,2.23,15.5,425.66,6.746,298.77,6.448,1.74993
"867",2019-07-17 09:35:00,2.43,15.7,431.82,6.098,293.88,6.96,1.7498
"868",2019-07-17 09:40:00,2.23,15.8,423.94,6.475,297.44,6.485,1.75001
"869",2019-07-17 09:45:00,2.16,15.9,420.42,10.158,297.78,4.997,1.75005
"870",2019-07-17 09:50:00,2.31,16.2,428.1,5.346,297.02,6.34,1.75014
"871",2019-07-17 09:55:00,2.2,16.3,422.89,6.898,297.8,5.323,1.75047
"872",2019-07-17 10:00:00,2.19,16.5,420.19,7.166,295.67,5.341,1.75055
"873",2019-07-17 10:05:00,2.14,16.6,415.63,5.089,294.15,7.115,1.75039
"874",2019-07-17 10:10:00,2.05,16.7,412.47,8.029,296.32,7.217,1.75055
"875",2019-07-17 10:15:00,2.04,16.7,411.93,5.758,296.17,6.355,1.75014
"876",2019-07-17 10:20:00,2.1,16.7,410.63,7.769,291.27,7.922,1.75035
"877",2019-07-17 10:25:00,2.06,16.8,410.3,5.862,293.22,6.153,1.75043
"878",2019-07-17 10:30:00,2.06,16.8,409.43,5.52,292.66,6.006,1.75059
"879",2019-07-17 10:35:00,1.96,16.8,406.02,5.598,294.78,6.065,1.75064
"880",2019-07-17 10:40:00,1.94,16.8,402.8,5.674,292.4,3.977,1.7508
"881",2019-07-17 10:45:00,1.95,16.8,403.04,7.055,292.52,4.131,1.75068
"882",2019-07-17 10:50:00,1.98,16.9,403.23,5.765,290.79,5.921,1.75026
"883",2019-07-17 10:55:00,2,17.1,404.89,5.86,291.5,5.32,1.75089
"884",2019-07-17 11:00:00,2.04,17.1,407.97,8.07,292.08,6.521,1.75085
"885",2019-07-17 11:05:00,1.9,17.1,401.86,6.806,294.17,6.41,1.75085
"886",2019-07-17 11:10:00,2,17.3,404.53,6.053,291.16,7.384,1.75093
"887",2019-07-17 11:15:00,1.97,17.6,399.92,5.551,288.25,4.94,1.75059
"888",2019-07-17 11:20:00,1.93,17.8,399.21,5.489,289.37,7.086,1.75101
"889",2019-07-17 11:25:00,1.89,18.1,393.03,6.504,285.7,5.421,1.75097
"890",2019-07-17 11:30:00,1.81,18.4,389.96,8.469,287.3,3.837,1.75147
"891",2019-07-17 11:35:00,1.89,18.7,390.09,6.737,282.59,2.901,1.75139
"892",2019-07-17 11:40:00,1.85,18.9,391.08,5.956,286.27,6.665,1.75176
"893",2019-07-17 11:45:00,1.6,19,380.64,5.518,289.53,6.222,1.75189
"894",2019-07-17 11:50:00,1.87,19.4,386.66,8.139,280.56,5.809,1.75185
"895",2019-07-17 11:55:00,1.82,19.5,389.24,4.308,285.86,4.317,1.75189
"896",2019-07-17 12:00:00,1.74,19.6,383.3,5.6,284.52,3.769,1.75218
"897",2019-07-17 12:05:00,1.62,19.6,378.32,3.874,286.12,6.541,1.7523
"898",2019-07-17 12:10:00,1.64,19.5,380.46,5.216,287.11,5.087,1.75235
"899",2019-07-17 12:15:00,1.71,19.4,384.65,7.311,287.6,6.756,1.75251
"900",2019-07-17 12:20:00,1.64,19.3,379.67,5.529,286.82,3.821,1.75235
"901",2019-07-17 12:25:00,1.64,19.2,380.71,2.499,287.73,5.14,1.75193
"902",2019-07-17 12:30:00,1.57,19.1,378.7,3.949,289.31,4.871,1.75185
"903",2019-07-17 12:35:00,1.72,19.1,382.18,5.318,284.51,4.621,1.75214
"904",2019-07-17 12:40:00,1.69,19.2,378.43,5.927,282.59,4.101,1.75197
"905",2019-07-17 12:45:00,1.66,19.2,379.99,6.276,285.62,5.669,1.75243
"906",2019-07-17 12:50:00,1.73,19.2,382.62,7.564,284.36,3.171,1.75251
"907",2019-07-17 12:55:00,1.66,19.3,379.84,6.55,285.41,5.666,1.75201
"908",2019-07-17 13:00:00,1.71,19.4,381.39,5.678,284.3,7.647,1.75226
"909",2019-07-17 13:05:00,1.65,19.4,380.15,4.362,286.64,4.278,1.75235
"910",2019-07-17 13:10:00,1.53,19.4,374.15,5.407,287.05,6.325,1.75255
"911",2019-07-17 13:15:00,1.51,19.5,371.42,6.7,285.49,6.22,1.75235
"912",2019-07-17 13:18:57,0,0,0,0,0,0,2
"913",2019-07-17 13:30:00,1.63,19.2,378.99,2.306,286.16,2.16,1.7521
"914",2019-07-17 13:45:00,1.62,18.6,377.64,6.869,285.52,2.811,1.75193
"915",2019-07-17 14:00:00,1.58,18.5,377.6,6.046,287.97,4.206,1.75164
"916",2019-07-17 14:15:00,1.44,18.4,368.5,5.64,286.92,6.032,1.75168
"917",2019-07-17 14:30:00,1.42,18.8,365.89,6.187,285.45,3.814,1.75189
"918",2019-07-17 14:45:00,1.41,18.3,366.5,6.299,286.63,4.876,1.75147
"919",2019-07-17 15:00:00,1.37,17.7,364.2,3.531,286.18,3.001,1.7508
"920",2019-07-17 15:15:00,1.33,18.1,359.76,4.52,284.36,5.139,1.75155
"921",2019-07-17 15:30:00,1.36,18.3,365.03,5.53,287.6,7.247,1.75201
"922",2019-07-17 15:45:00,1.38,18.3,363.92,3.398,285.8,2.663,1.75189
"923",2019-07-17 16:00:00,1.3,17.9,364.28,2.486,290.36,5.016,1.75155
"924",2019-07-17 16:15:00,1.29,17.4,364.75,4.902,291.65,4.154,1.75122
"925",2019-07-17 16:30:00,1.22,17.1,362.23,6.341,292.85,4.514,1.75085
"926",2019-07-17 16:45:00,1.39,16.7,367.25,2.858,288.27,6.569,1.75018
"927",2019-07-17 17:00:00,1.38,16.3,369.56,3.314,291.13,1.897,1.75014
"928",2019-07-17 17:15:00,1.39,16,370.96,4.699,292.06,4.151,1.74993
"929",2019-07-17 17:30:00,1.38,15.8,370.28,3.928,292.19,4.363,1.75001
"930",2019-07-17 17:45:00,1.36,15.5,373.6,5.483,296.11,4.944,1.74964
"931",2019-07-17 18:00:00,1.38,15.2,375.73,5.842,297.43,4.188,1.7491
"932",2019-07-17 18:15:00,1.43,14.7,376.78,4.406,295.38,3.879,1.74872
"933",2019-07-17 18:30:00,1.44,14.3,379.77,4.47,297.84,6.05,1.74843
"934",2019-07-17 18:45:00,1.57,14,386.53,6.372,297.37,4.638,1.74847
"935",2019-07-17 19:00:00,1.62,13.7,393.82,5.449,301.58,3.799,1.7483
"936",2019-07-17 19:15:00,1.64,13.6,393.44,7.14,300.25,5.684,1.74764
